Date,Year,Month_Num,Month_Name,Day_of_Week,Week_Number,Quarter,Is_Month_Start,Is_Month_End,Open,High,Low,Close,Shares_Traded,Turnover_Cr,Direction,Up_Day,Daily_Return_Pct,Change_from_Prev_Close,Cum_Return_Pct,Daily_Range,Daily_Range_Pct,Open_Close_Spread,Open_Close_Spread_Pct,Gap_Up_Down,Gap_Pct,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,Volatility_5D,Volatility_10D,Volatility_20D,ATR_14,RSI_14,RSI_Signal,MACD,MACD_Signal,MACD_Histogram,MACD_Crossover,BB_Upper,BB_Mid,BB_Lower,BB_Width,BB_Position,Drawdown_Pct,Rolling_52W_High,Rolling_52W_Low,Pct_From_52W_High,Pct_From_52W_Low,Volume_MA_20,Volume_Ratio,High_Volume_Day,Turnover_MA_20,SMA_20_above_50,Golden_Cross,Death_Cross,Trend
2026-05-18,2026,5,May-2026,Monday,21,2,0,0,23482.2,23695.65,23317.1,23649.95,391968426,30029.02,Up,1,0.0273,6.45,-3.9409,378.55,1.6121,167.75,0.7144,-161.3,-0.6822,23555.04,23845.76,24011.55,23768.78,23668.87,23772.33,23857.33,24064.08,1.0867,0.9842,0.8677,274.65,40.29,Neutral,-82.31,-18.99,-63.32,None,24669.92,24011.55,23353.19,5.4837,Inside Band,-10.1737,26373.2,22182.55,-10.33,6.62,433998689.0,0.9032,0,37030.35,1.0,0,0,Mild Downtrend
2026-05-19,2026,5,May-2026,Tuesday,21,2,0,0,23675.3,23782.3,23587.2,23618.0,441953184,39325.73,Down,0,-0.1351,-31.95,-4.0706,195.1,0.8241,-57.3,-0.242,25.35,0.1072,23602.73,23804.28,23974.21,23743.82,23651.91,23744.27,23834.54,24046.59,0.563,0.9825,0.8665,272.54,41.47,Neutral,-90.82,-33.35,-57.47,None,24632.92,23974.21,23315.5,5.4952,Inside Band,-10.2951,26373.2,22182.55,-10.45,6.47,435299204.0,1.0153,0,37244.52,1.0,0,0,Mild Downtrend
2026-05-20,2026,5,May-2026,Wednesday,21,2,0,0,23457.25,23690.9,23397.3,23659.0,344050591,26163.78,Up,1,0.1736,41.0,-3.9041,293.6,1.2516,201.75,0.8601,-160.75,-0.6806,23652.01,23737.08,23928.33,23727.4,23654.27,23728.76,23817.82,24031.39,0.5622,0.863,0.8368,273.88,37.49,Neutral,-93.18,-45.32,-47.86,None,24536.25,23928.33,23320.41,5.0812,Inside Band,-10.1394,26373.2,22182.55,-10.29,6.66,431210392.0,0.7979,0,36686.92,1.0,0,0,Mild Downtrend
2026-05-21,2026,5,May-2026,Thursday,21,2,0,0,23830.05,23859.9,23596.6,23654.7,348183907,29930.79,Down,0,-0.0182,-4.3,-3.9216,263.3,1.1049,-175.35,-0.7358,171.05,0.723,23645.03,23669.89,23892.16,23705.17,23654.42,23715.3,23802.28,24016.62,0.1441,0.863,0.8245,271.93,40.97,Neutral,-94.31,-55.12,-39.19,None,24472.87,23892.16,23311.45,4.8611,Inside Band,-10.1557,26373.2,22182.55,-10.31,6.64,426593373.0,0.8162,0,36234.46,1.0,0,0,Mild Downtrend
2026-05-22,2026,5,May-2026,Friday,21,2,0,0,23671.2,23835.65,23671.0,23719.3,336108649,24993.16,Up,1,0.2731,64.6,-3.6592,164.65,0.6956,48.1,0.2032,16.5,0.0698,23660.19,23624.2,23869.47,23690.55,23676.04,23716.03,23794.38,24004.96,0.1608,0.8698,0.8127,263.3,39.13,Neutral,-88.97,-61.89,-27.08,None,24439.33,23869.47,23299.61,4.7748,Inside Band,-9.9103,26373.2,22182.55,-10.06,6.93,420021312.0,0.8002,0,35503.27,1.0,0,0,Mild Downtrend
2026-05-25,2026,5,May-2026,Monday,22,2,0,0,23940.25,24054.45,23922.85,24031.7,351224048,27301.94,Up,1,1.3171,312.4,-2.3903,131.6,0.5497,91.45,0.382,220.95,0.9315,23736.54,23645.79,23876.16,23690.62,23794.6,23773.42,23816.98,24006.01,0.5786,0.8554,0.8316,258.44,49.97,Neutral,-58.85,-61.28,2.43,Bullish,24450.55,23876.16,23301.77,4.8114,Inside Band,-8.7238,26373.2,22182.55,-8.88,8.34,415660840.0,0.845,0,35023.45,1.0,0,0,Strong Uptrend
2026-05-26,2026,5,May-2026,Tuesday,22,2,0,0,24004.1,24089.8,23885.45,23913.7,387932940,29835.11,Down,0,-0.491,-118.0,-2.8696,204.35,0.8513,-90.4,-0.3766,-27.6,-0.1148,23795.68,23699.2,23867.21,23683.66,23834.3,23798.93,23826.19,24002.39,0.6645,0.5811,0.8179,247.43,38.94,Neutral,-43.99,-57.82,13.83,None,24432.9,23867.21,23301.52,4.7403,Inside Band,-9.172,26373.2,22182.55,-9.33,7.8,413542591.0,0.9381,0,34680.94,1.0,0,0,Strong Uptrend
2026-05-27,2026,5,May-2026,Wednesday,22,2,0,0,23880.35,23983.2,23858.25,23907.15,531572650,34903.35,Down,0,-0.0274,-6.55,-2.8962,124.95,0.5232,26.8,0.1122,-33.35,-0.1395,23845.31,23748.66,23862.78,23684.47,23858.58,23818.6,23833.9,23998.65,0.6763,0.5863,0.8133,242.2,38.89,Neutral,-32.37,-52.73,20.36,None,24425.62,23862.78,23299.94,4.7173,Inside Band,-9.1969,26373.2,22182.55,-9.35,7.77,412414506.0,1.2889,0,34256.59,1.0,0,0,Strong Uptrend
2026-05-29,2026,5,May-2026,Friday,22,2,0,0,23902.15,24002.8,23484.75,23547.75,1198023438,101439.0,Down,0,-1.5033,-359.4,-4.356,518.05,2.1674,-354.4,-1.4827,-5.0,-0.0209,23823.92,23734.48,23831.29,23682.64,23754.97,23769.36,23806.65,23980.97,1.0337,0.6964,0.8562,270.12,35.02,Neutral,-51.57,-52.5,0.93,None,24390.42,23831.29,23272.15,4.6924,Inside Band,-10.5619,26373.2,22182.55,-10.71,6.15,445759530.0,2.6876,1,37426.77,1.0,0,0,Mild Downtrend
2026-06-01,2026,6,Jun-2026,Monday,23,2,1,0,23654.5,23733.7,23357.95,23382.6,421691204,33843.74,Down,0,-0.7013,-165.15,-5.0268,375.75,1.5885,-271.9,-1.1495,106.75,0.4533,23756.58,23708.38,23800.54,23687.27,23630.85,23699.04,23766.26,23957.5,1.0408,0.7253,0.8546,282.79,38.61,Neutral,-79.2,-57.84,-21.36,Bearish,24388.09,23800.54,23212.99,4.9373,Inside Band,-11.1892,26373.2,22182.55,-11.34,5.41,441568057.0,0.955,0,36897.91,1.0,0,0,Mild Downtrend
2026-06-02,2026,6,Jun-2026,Tuesday,23,2,0,0,23229.15,23556.95,23229.15,23483.55,511852817,43063.5,Up,1,0.4317,100.95,-4.6167,327.8,1.4112,254.4,1.0952,-153.45,-0.6563,23646.95,23691.74,23768.75,23688.77,23581.75,23659.86,23739.34,23938.92,0.7297,0.7447,0.8518,276.98,53.32,Neutral,-91.89,-64.65,-27.24,None,24352.47,23768.75,23185.04,4.9116,Inside Band,-10.8058,26373.2,22182.55,-10.96,5.86,446207209.0,1.1471,0,37261.58,1.0,0,0,Mild Downtrend
2026-06-03,2026,6,Jun-2026,Wednesday,23,2,0,0,23415.95,23459.65,23151.5,23405.6,450089851,36726.56,Down,0,-0.3319,-77.95,-4.9333,308.15,1.316,-10.35,-0.0442,-67.6,-0.2879,23545.33,23670.5,23737.39,23685.26,23523.03,23613.63,23707.55,23918.0,0.7314,0.7493,0.8515,276.11,49.78,Neutral,-107.0,-73.12,-33.88,None,24328.72,23737.39,23146.06,4.9823,Inside Band,-11.1018,26373.2,22182.55,-11.25,5.51,450546815.0,0.999,0,37415.39,1.0,0,0,Mild Downtrend
